file_id,contents,user_id,subforum_id,num_contexts,label
14678670_2,They wo n't rest till they have wiped us off the face of the earth,572285,1371,0,1
32923728_2,Those Jewish murderers of millions of Whites have been forgiven .,575163,1345,0,1
12856276_1,As usual the magic negro opens his mouth and lies pour forth .,573125,1346,0,1
14035042_1,You Anglo-Americans are all welcome to England if you can perform the ' small ' task of riding London of it 's ethnics !,572921,1387,0,1
12881766_2,Every white person from Michigan knows that our Detroit negros are the worst in America .,577734,1345,0,1
13471827_1,of course they wo n't. they just want to steal our land. they would n't stop until we are all dead. and neither would we .,581678,1346,4,1
31716646_1,that crap about blacks being tougher stornonger etc is crap it aint matter when its out on the street it a all new ball game,572043,1363,0,1
13485729_2,"They have no allegiance to Ukraine , their allegiance is to their god of money , power and the eternal enslavement of the hated goyim .",572087,1395,0,1
14417461_3,Maybe God was punishing them for their interracial marriage .,573188,1375,0,1
13600551_3,"Some of the things I noticed were shop tailors dummies that were black , a couple of mud restaurants , and the germ of blacks being `` fashionable '' taking root .",586508,1393,0,1
31673739_3,All you liberals care about is `` Diversity . '',575645,1345,2,1
30398316_2,"I am not going to be beat down by a dyke , fag , or coon .",734674,1359,0,1
30582398_2,"The negro is for White genocide , and I have nothing for the negro , not even sympathy in any way .",572999,1359,4,1
30782286_2,"They are often confused with whites when they hide their tail , horns , and hooves .",603166,1362,0,1
14669476_2,"Him , his wife , and his kids have absolutely no place in a white nation and it 's disgusting how they put an end to thousands of years of evolution for being so selfish .",582530,1371,2,1
30585978_1,"seven billion `` Humans '' on the planet and with Open borders , H1-b visas , fake social security numbers , colleges hiring foreign nationals over White Legal Americans , and Obama 's Amnesty on line with an apathetic public , , , well , dye your skin black and unlearn your english and you might get a good job .",577580,1362,0,1
14047521_4,They are both cultural threats,577693,1388,0,1
12871534_1,These idiots are doing this to hasten Armageddon so they can get a free ride to heaven .,577234,1346,2,1
14021113_1,not sure how we can be anti liberal when we have a prime minister who openly supports israel and sends them cards on their holiday 's laughing stock of the aryan race. not to mention they also openly support the sand people .,574567,1388,0,1
13471818_3,"Hispanics , Blacks and Asians are all doing it .",576319,1346,5,1
30389836_2,"The BLMtards are here , they crashed the LBBQWTF parade last month ( lol ) .",572367,1388,0,1
14040288_1,Sort of a back handed compliment that the anti-Whites are so keen to come on here and tell us that all is lost - in their heart of hearts even they must know that what they have constructed is only temporary and all will be ripped down some day .,576150,1387,0,1
13466962_2,There are so many race mixing ads on TV that it gets overwhelming .,573188,1346,0,1
13504803_2,"Situation in Switzerland is terrible , blacks and muslims are everywhere ! We were a great Country with a great People but all these monkeys are transforming Switzerland in a zoo where law is not respected .",586601,1395,0,1
13843868_2,"On a short holiday , Go back and do something about your own country and stop putting crap on our doorstep !",591203,1391,0,1
14668596_2,"By their words and deeds , they declare themselves to be staunchly in favor of the genocide of our people .",579280,1371,2,1
31041845_1,"The jews represent everything vile , deviant and unnatural , everything and anything that is an abomination to our Lord Jesus Christ , I hope he is burning with his father in hell .",573538,1346,0,1
14658037_2,We should have a new version of the old Plantation system where every white person on earth makes millions of dollars off of the enslaved labor of all the non-Whites in the world .,576903,1371,0,1
31723718_1,You are white and you are better then them and the next time they harass you and someone else form a group of buddies and go up to the proncipal office .,589856,1363,2,1
13850749_1,Israel arrests him i bet Lentin and co are very happy.All students looking in see what scum the Jews are.Details here www.normanfinkelstein.com,579630,1391,0,1
13269862_1,"As soon as i found out she was with child by a mulatto and she 's a wet back too , I suddenly found her to be repulsive and shall never watch anything she is in again .",572208,1345,0,1
30631655_3,"That negro 's place is in Africa , and the teacher did n't send him there .",576450,1359,0,1
13504803_6,Charming is knowing that all these unuseful beings lives in Switzerland as refugees !!!!,586601,1395,0,1
14034302_1,"The UAF are just a bunch of middle class faggots , the EDL should steam into them every time they show up to counter a demonstration , they 'll soon run home to daddy .",575734,1387,0,1
14038941_2,That 's it I slag off anyone who did n't vote BNP or NF .,580185,1387,0,1
14658248_1,If half White non negro and Jew are Pro White and do n't reproduce then they are ok .,572667,1371,0,1
14014876_1,One reason we moved out of our ( at one time 99 % white ) neighborhood was because massive numbers of Chinese moved in and i swear to you a literal rotten smell came with them .,572269,1388,0,1
13856045_1,"The problems start when you start to accommonadate these people in the first place ! , give an inch and they 'll take a mile ......",574043,1391,2,1
13477847_1,"A federal judge in New York closed a filthy jew kosher slaughterhouse Tuesday , saying the plant 's dirty birds posed a health risk to the community .",573739,1345,0,1
12848217_14,"I also , unfortuantely , spent 7-8th grade in a 95 % monkey house .",575810,1346,0,1
13484158_2,Who the hell cares if its not kosher ...,579086,1345,1,1
13587085_1,"We've had a couple of similar cases in Finland , when a nig purposefully tried to give dozens of Finnish women hiv/aids .",572043,1393,0,1
13061354_2,They would be better off just sitting out in the sun eating a dirt sundae .,573432,1345,2,1
31676530_1,"Seriously, this guy is VERY primitive even for a Black .",575645,1345,0,1
14021558_2,At least shop where a white is at the counter is my rule .,574578,1388,0,1
30677210_2,Mexicans are real prone to diabetes and I want to help them get to Hell as soon as possible .,578188,1348,0,1
30511347_1,I was sort of hoping that they will bring back Ebola and spread it around to their own kind and the rest of the undesirables who are not wanted here .,572266,1388,0,1
14084694_2,I got sloppy seconds after some Muslims used this girl .,573460,1383,0,1
14677667_1,To me it means that Jewish supremacists will never again allow Whites to have a say .,572070,1371,0,1
13504803_10,Keep Russia free from dark skinned beings !!!! thank you and please forgive me for mistakes .,586601,1395,0,1
30458837_2,A lot of white women are trying to create danger by drawing these other people into our countries .,734895,1348,1,1
13126465_2,"We know they cant swim , but they might not remember that in their lust for ' dat money ' .",577311,1345,1,1
13503863_2,"I could never picture the site of one of the women of the Holy Rus shacking up with some Islamic mud from that fithy , impoverished , and godforsaken mountainous * * * * hole !",572475,1395,0,1
14014956_1,Last thing we want is them moving off the reserves .,577664,1388,1,1
14078036_2,S.African police clash with poor protesters | Top News | Reuters Hand the country over to Muds and what do you expect .,591048,1383,0,1
12860820_1,Greece need a man like Adolf Hitler and now is the perfect time to start a national political movement to free Your country from the zionist bankers,573375,1346,0,1
